20/04/2018;440;A;HTG;0,05227000;0,05286000;64,50930000;65,22750000
20/04/2018;450;A;PYG;0,00061540;0,00061580;5537,87000000;5540,52000000
20/04/2018;460;A;UAH;0,13010000;0,13040000;26,16000000;26,20000000
20/04/2018;470;A;JPY;0,03168000;0,03170000;107,59000000;107,61000000
20/04/2018;482;A;GEL;1,38040000;1,40330000;2,43000000;2,47000000
20/04/2018;490;A;ALL;0,03226000;0,03248000;104,98000000;105,69000000
20/04/2018;495;A;HNL;0,14330000;0,14460000;23,58240000;23,80000000
20/04/2018;500;A;SLL;0,00043430;0,00043720;7800,00000000;7850,00000000
20/04/2018;503;A;MDL;0,20660000;0,20790000;16,40350000;16,50350000
20/04/2018;506;A;RON;0,89860000;0,89960000;3,79050000;3,79440000
20/04/2018;510;A;BGN;2,14080000;2,14150000;1,59240000;1,59270000
20/04/2018;530;B;GIP;4,79390000;4,79800000;1,40600000;1,40700000
20/04/2018;535;A;EGP;0,19300000;0,19410000;17,57000000;17,67000000
20/04/2018;540;B;GBP;4,78370000;4,78540000;1,40300000;1,40330000
20/04/2018;545;B;FKP;4,79390000;4,79800000;1,40600000;1,40700000
20/04/2018;560;A;LBP;0,00224200;0,00226600;1505,00000000;1521,00000000
20/04/2018;570;B;SHP;4,78260000;4,78680000;1,40270000;1,40370000
20/04/2018;575;A;SYP;0,00661300;0,00662200;515,00000000;515,60000000
20/04/2018;585;A;SZL;0,28190000;0,28210000;12,08630000;12,09630000
20/04/2018;603;A;LSL;0,28190000;0,28210000;12,08630000;12,09630000
20/04/2018;608;A;TMT;0,97420000;0,97710000;3,49000000;3,50000000
20/04/2018;622;A;MZN;0,05699000;0,05719000;59,63000000;59,83000000
20/04/2018;625;A;ERN;0,22510000;0,22730000;15,00000000;15,15000000
20/04/2018;630;A;NGN;0,01116000;0,01118000;305,10000000;305,60000000
20/04/2018;635;A;AOA;0,01566000;0,01576000;216,31000000;217,66000000
20/04/2018;640;A;TWD;0,11550000;0,11570000;29,47700000;29,50800000
20/04/2018;642;A;TRY;0,83910000;0,83960000;4,06140000;4,06340000
20/04/2018;660;A;PEN;1,05700000;1,05820000;3,22270000;3,22570000
20/04/2018;665;A;BTN;0,05156000;0,05164000;66,03300000;66,13300000
20/04/2018;670;A;MRO;0,00957800;0,00966000;353,00000000;356,00000000
20/04/2018;671;A;MRU;0,09578000;0,09658000;35,31000000;35,60000000
20/04/2018;680;B;TOP;1,50570000;1,62660000;0,44160000;0,47700000
20/04/2018;685;A;MOP;0,42160000;0,42200000;8,08000000;8,08800000
20/04/2018;706;A;ARS;0,16880000;0,16890000;20,19000000;20,19500000
20/04/2018;715;A;CLP;0,00572000;0,00572300;595,85000000;596,14000000
20/04/2018;720;A;COP;0,00123600;0,00123700;2757,50000000;2759,50000000
20/04/2018;725;A;CUP;3,40960000;3,41010000;1,00000000;1,00000000
20/04/2018;730;A;DOP;0,06863000;0,06902000;49,41000000;49,68000000
20/04/2018;735;A;PHP;0,06535000;0,06538000;52,15500000;52,17500000
20/04/2018;741;A;MXN;0,18310000;0,18330000;18,60900000;18,62400000
20/04/2018;745;A;UYU;0,12070000;0,12090000;28,21000000;28,26000000
20/04/2018;755;B;BWP;0,35190000;0,35470000;0,10320000;0,10400000
20/04/2018;760;A;MWK;0,00468100;0,00478000;713,44000000;728,44000000
20/04/2018;766;A;ZMW;0,35930000;0,36120000;9,44000000;9,49000000
20/04/2018;770;A;GTQ;0,46060000;0,46080000;7,40000000;7,40300000
20/04/2018;775;A;MMK;0,00254500;0,00258300;1320,00000000;1340,00000000
20/04/2018;778;B;PGK;1,01950000;1,07760000;0,29900000;0,31600000
20/04/2018;779;A;HRK;0,56490000;0,56530000;6,03200000;6,03610000
20/04/2018;780;A;LAK;0,00041080;0,00041190;8279,00000000;8300,00000000
20/04/2018;785;A;ZAR;0,28190000;0,28210000;12,08620000;12,09620000
20/04/2018;795;A;CNY;0,54130000;0,54180000;6,29450000;6,29840000
20/04/2018;796;A;CNH;0,54250000;0,54270000;6,28350000;6,28480000
20/04/2018;800;A;QAR;0,93620000;0,93680000;3,64000000;3,64200000
20/04/2018;805;A;OMR;8,85610000;8,85740000;0,38500000;0,38500000
20/04/2018;810;A;YER;0,01362000;0,01364000;249,95000000;250,25000000
20/04/2018;815;A;IRR;0,00008120;0,00008120;42000,00000000;42000,00000000
20/04/2018;820;A;SAR;0,90920000;0,90940000;3,74990000;3,75030000
20/04/2018;825;A;KHR;0,00084610;0,00085040;4010,00000000;4030,00000000
20/04/2018;828;A;MYR;0,87430000;0,87550000;3,89500000;3,90000000
20/04/2018;830;A;RUB;0,05559000;0,05561000;61,32250000;61,33750000
20/04/2018;831;A;BYN;1,69670000;1,69950000;2,00650000;2,00950000
20/04/2018;835;A;TJS;0,38310000;0,38480000;8,86200000;8,90000000
20/04/2018;840;A;MUR;0,10090000;0,10190000;33,45000000;33,80000000
20/04/2018;845;A;NPR;0,03222000;0,03223000;105,79000000;105,81000000
20/04/2018;850;A;SCR;0,25290000;0,25390000;13,43000000;13,48000000
20/04/2018;855;A;LKR;0,02180000;0,02182000;156,30000000;156,40000000
20/04/2018;860;A;INR;0,05153000;0,05155000;66,15000000;66,17000000
20/04/2018;865;A;IDR;0,00024560;0,00024580;13875,00000000;13880,00000000
20/04/2018;870;A;MVR;0,22000000;0,22110000;15,42000000;15,50000000
20/04/2018;875;A;PKR;0,02939000;0,02951000;115,55000000;116,00000000
20/04/2018;880;A;ILS;0,96570000;0,96690000;3,52670000;3,53070000
20/04/2018;892;A;KGS;0,04963000;0,04986000;68,40000000;68,70000000
20/04/2018;893;A;UZS;0,00042190;0,00042240;8072,26000000;8082,26000000
20/04/2018;905;A;BDT;0,04100000;0,04113000;82,92000000;83,17000000
20/04/2018;912;B;WST;1,32870000;1,40730000;0,38970000;0,41270000
20/04/2018;913;A;KZT;0,01044000;0,01044000;326,51000000;326,58000000
20/04/2018;915;A;MNT;0,00142200;0,00142700;2389,00000000;2397,00000000
20/04/2018;920;A;VUV;0,03138000;0,03252000;104,86000000;108,64000000
20/04/2018;930;A;KRW;0,00317800;0,00318400;1070,99000000;1073,00000000
20/04/2018;946;A;TZS;0,00149000;0,00149700;2278,00000000;2288,00000000
20/04/2018;950;A;KES;0,03404000;0,03412000;99,95000000;100,15000000
20/04/2018;955;A;UGX;0,00092130;0,00092390;3691,00000000;3701,00000000
20/04/2018;960;A;SOS;0,00585800;0,00593100;575,00000000;582,00000000
20/04/2018;975;A;PLN;1,00420000;1,00440000;3,39500000;3,39550000
20/04/2018;978;B;EUR;4,18700000;4,18900000;1,22800000;1,22840000
20/04/2018;998;A;XAU;146,71260000;146,73410000;0,02324000;0,02324000
